Reef_ID,Nick_ID,Lat,Long,Unique_ID,Label.ID,GBR.Name,OldReefName,Area_desc,Shelf.position,AIMS_Sector,GreenZone,Ref.Area.km2,Geom.total.km2,Geom.CH.km2,Ungrazable
921,641,-17.7733,146.1569,17070100104,17-070,U/N Reef,U/N Reef (17-070),Cairns/Cooktown,1,5,0,0.036911359,0.287750411,0.144875337,0.273867268
922,656,-17.8941,146.8216,17071100104,17-071,U/N Reef,U/N Reef (17-071),Townsville/Whitsunday,3,5,0,1.142900642,1.302322347,0.806941706,0.293974261
923,618,-17.1494,146.4846,17072100104,17-072,U/N Reef,U/N Reef (17-072),Cairns/Cooktown,3,5,0,1.590177021,0.225917606,0.130476373,0.292999814
924,633,-17.5663,146.6814,17073100104,17-073,U/N Reef,U/N Reef (17-073),Cairns/Cooktown,3,5,0,2.755284387,2.82905512,1.721471251,0.30025842
925,601,-17.0016,145.898,17074100104,17-074,U/N Reef,U/N Reef (17-074),out,1,4,0,0.004278857,0.039801293,0.018502157,0.273867268
926,601,-17.0047,145.8995,17075100104,17-075,U/N Reef,U/N Reef (17-075),out,1,4,0,0.003600255,0.010664865,0.004205211,0.273867268
927,541,-16.0712,145.469,16002100104,16-002,U/N Reef,U/N Reef (16-002),Cairns/Cooktown,1,4,1,0.59280512,2.333962964,1.804860924,0.272989596
928,541,-16.104,145.4644,16003100104,16-003,U/N Reef,U/N Reef (16-003),Cairns/Cooktown,1,4,0,1.021346389,3.387375413,2.744317054,0.273499492
929,541,-16.1673,145.4459,16004100104,16-004,Struck Reef,Struck Reef (16-004),Cairns/Cooktown,1,4,0,0.283918331,1.014705018,0.011206372,0.267195168
930,550,-16.2444,145.4858,16005100104,16-005,Black Rock Reef,Black Rock Reef (16-005),Cairns/Cooktown,1,4,0,0.026517039,0.152262474,0.001326853,0.267199149
931,580,-16.5271,146.1296,16058100104,16-058,Hope Reef,Hope Reef (16-058),Cairns/Cooktown,3,4,0,1.523362733,2.34139695,1.321393582,0.30025842
932,579,-16.5676,146.0014,16059100104,16-059,U/N Reef,U/N Reef (16-059),Cairns/Cooktown,2,4,1,0.354641013,0.637123832,0.198821996,0.168252021
933,579,-16.5819,146.019,16060100104,16-060,Michaelmas Reef,Michaelmas Reef (16-060),Cairns/Cooktown,2,4,1,33.23772466,49.73369028,18.50202398,0.240822942
934,583,-16.6089,146.164,16061100104,16-061,Fin Reef,Fin Reef (16-061),Cairns/Cooktown,3,4,0,0.416353582,0.856926388,0.166350235,0.292999814
935,586,-16.6433,146.0229,16062101104,16-062a,Pretty Patches (No 1),Pretty Patches (No 1) (16-062a),Cairns/Cooktown,2,4,0,0.317808841,0.956880397,0.501074116,0.227689494
936,612,-17.1848,146.2909,17010100104,17-010,Flora Reef,Flora Reef (17-010),Cairns/Cooktown,2,5,0,11.29703595,22.62488601,8.774773933,0.265464165
937,619,-17.1971,146.3686,17011100104,17-011,Coates Reef,Coates Reef (17-011),Cairns/Cooktown,2,5,0,4.288282929,10.47147815,4.907292849,0.218374814
938,616,-17.2095,146.077,17012100104,17-012,Normanby-Mabel Reef,Normanby-Mabel Reef (17-012),Cairns/Cooktown,1,5,1,0.971082676,3.207381344,2.253051964,0.260651275
939,601,-17.008,145.9001,17076100104,17-076,U/N Reef,U/N Reef (17-076),Cairns/Cooktown,1,4,0,0.008756883,0.046394958,0.021984555,0.259298662
940,658,-18.0079,146.1519,18001100104,18-001,Richards (Bedarra) Reef,Richards (Bedarra) Reef (18-001),Townsville/Whitsunday,1,5,0,0.480476737,0.527599457,0.116761386,0.273867268
941,658,-18.0255,146.1663,18003100104,18-003,Wheeler (Toolgbar) Island Reef,Wheeler (Toolgbar) Island Reef (18-003),Townsville/Whitsunday,1,5,0,0.330830619,0.454977184,0.004545517,0.267194043
942,658,-18.0398,146.1763,18004100104,18-004,Coombe Reef,Coombe Reef (18-004),Townsville/Whitsunday,1,5,0,0.445711487,0.166021171,0.001462066,0.267195884
943,658,-18.0402,146.1996,18005100104,18-005,Smith-Bowden Reef,Smith-Bowden Reef (18-005),Townsville/Whitsunday,1,5,1,0.775183409,1.030197915,0.011399149,0.267194827
944,556,-16.2983,145.4997,16006100104,16-006,Snapper Reef,Snapper Reef (16-006),Cairns/Cooktown,1,4,0,0.982184858,1.928199289,1.385530024,0.266059952
945,555,-16.3622,145.4257,16007100104,16-007,U/N Reef,U/N Reef (16-007),Cairns/Cooktown,1,4,0,3.011397607,6.711278303,0.093862899,0.26719468
946,555,-16.4029,145.4268,16008101104,16-008a,U/N Reef,U/N Reef (16-008a),Cairns/Cooktown,1,4,0,0.998183871,2.774334043,0.034744946,0.267194683
947,580,-16.6241,146.042,16062102104,16-062b,Pretty Patches (No 2),Pretty Patches (No 2) (16-062b),Cairns/Cooktown,2,4,0,1.4213858,3.708676648,1.924245707,0.217952124
948,586,-16.6464,146.0356,16062103104,16-062c,Pretty Patches (No 3),Pretty Patches (No 3) (16-062c),Cairns/Cooktown,2,4,0,0.332515695,0.88481269,0.606102113,0.228435902
949,592,-16.687,146.2523,16063100104,16-063,Euston Reef,Euston Reef (16-063),Cairns/Cooktown,3,4,1,1.794627599,4.895545214,4.046924724,0.297321053
950,587,-16.6947,146.0548,16064100104,16-064,Arlington Reef,Arlington Reef (16-064),Cairns/Cooktown,2,4,0,127.7483209,133.0014857,42.68345883,0.231916657
951,592,-16.7287,146.2746,16065100104,16-065,Flynn Reef,Flynn Reef (16-065),Cairns/Cooktown,3,4,0,4.207825092,7.022944394,5.33446833,0.288950093
952,616,-17.2199,146.0775,17012102104,17-012b,Jones Patch,Jones Patch (17-012b),Cairns/Cooktown,1,5,0,0.068376477,0.324754969,0.003110595,0.267196236
953,617,-17.2244,146.0913,17013100104,17-013,Round-Russell Reef,Round-Russell Reef (17-013),Cairns/Cooktown,1,5,0,0.963738255,3.328826165,2.198672196,0.251433417
954,658,-18.0509,146.2028,18006100104,18-006,Hudson (Coolah) Reef,Hudson (Coolah) Reef (18-006),Townsville/Whitsunday,1,5,1,0.499969218,0.109151702,9.11735e-4,0.267197927
955,661,-18.0786,146.4506,18007100104,18-007,Kennedy Shoal,Kennedy Shoal (18-007),Townsville/Whitsunday,2,5,0,10.50827356,21.71936678,0.151377918,0.228214562
956,658,-18.1487,146.2906,18008100104,18-008,Brook Islands Reef,Brook Islands Reef (18-008),Townsville/Whitsunday,1,5,1,1.470719129,5.100617241,3.854010101,0.26429406
957,682,-18.1561,146.2672,18009100104,18-009,Brook Shoal,Brook Shoal (18-009),Townsville/Whitsunday,1,5,1,0.222580993,0.834814148,0.008997622,0.267194569
958,555,-16.4071,145.4199,16008102104,16-008b,U/N Reef,U/N Reef (16-008b),Cairns/Cooktown,1,4,0,0.2037206,0.778073068,0.00831241,0.267195535
959,577,-16.4484,145.4145,16009101104,16-009a,U/N Reef,U/N Reef (16-009a),Cairns/Cooktown,1,4,0,3.901373832,8.879019868,6.459892995,0.273867268
960,577,-16.4245,145.419,16009102104,16-009b,U/N Reef,U/N Reef (16-009b),Cairns/Cooktown,1,4,0,0.540873129,1.699295899,0.020016615,0.267194689
961,577,-16.4733,145.4468,16010100104,16-010,Morey Reef,Morey Reef (16-010),Cairns/Cooktown,1,4,0,2.556970021,6.503510215,4.825787732,0.273762723
962,534,-16.0067,145.7638,16011100104,16-011,U/N Reef,U/N Reef (16-011),Cairns/Cooktown,2,4,0,0.102381393,0.588100867,0.306788399,0.228948587
963,536,-16.0091,145.6198,16012101104,16-012a,Spitfire Reefs (West),Spitfire Reefs (West) (16-012a),Cairns/Cooktown,2,4,0,1.385895845,3.955723811,0.158911271,0.213409713
964,536,-16.0148,145.6352,16012102104,16-012b,Spitfire Reefs (East),Spitfire Reefs (East) (16-012b),Cairns/Cooktown,2,4,0,1.742735426,2.921730684,0.525941406,0.230697747
965,538,-16.0189,145.7937,16013101104,16-013a,U/N Reef,U/N Reef (16-013a),Cairns/Cooktown,3,4,1,0.433141733,1.68190508,1.248431462,0.311763584
966,538,-16.0192,145.8081,16013102104,16-013b,U/N Reef,U/N Reef (16-013b),Cairns/Cooktown,3,4,1,0.361223624,1.116692076,0.787522827,0.280468657
967,592,-16.7341,146.3258,16066101104,16-066a,Jenny Louise Shoal (North),Jenny Louise Shoal (North) (16-066a),Cairns/Cooktown,3,5,0,1.279950997,0.17707877,0.020322161,0.292999814
968,592,-16.7538,146.342,16066102104,16-066b,Jenny Louise Shoal (South),Jenny Louise Shoal (South) (16-066b),Cairns/Cooktown,3,5,0,0.767874989,0.789875229,0.455335848,0.292999814
969,595,-16.7784,146.2654,16067100104,16-067,Milln Reef,Milln Reef (16-067),Cairns/Cooktown,3,5,1,24.93171334,9.940944221,7.043933715,0.290795091
970,596,-16.803,146.1809,16068100104,16-068,Thetford Reef,Thetford Reef (16-068),Cairns/Cooktown,2,4,0,12.84669561,16.14090069,7.190857337,0.23879395
971,598,-16.8052,146.3543,16069100104,16-069,Baines Patches,Baines Patches (16-069),Cairns/Cooktown,3,5,0,3.062518841,2.228590794,1.159322993,0.30025842
972,598,-16.8575,146.3577,16070100104,16-070,Pellowe Reef,Pellowe Reef (16-070),Cairns/Cooktown,3,5,0,8.089396856,5.110616072,4.358835214,0.289619204
973,658,-18.1671,146.1588,18010100104,18-010,Goold Reef,Goold Reef (18-010),Townsville/Whitsunday,1,5,0,3.456206438,8.538860966,5.164294568,0.273867268
974,658,-18.1822,146.1452,18011100104,18-011,Garden Reef,Garden Reef (18-011),Townsville/Whitsunday,1,5,0,0.1631265,0.507750279,0.324484891,0.273867268
975,682,-18.2355,146.3235,18013100104,18-013,Eva Reef,Eva Reef (18-013),Townsville/Whitsunday,1,6,0,0.748536734,0.607442128,0.02573393,0.263837962
976,682,-18.3586,146.3158,18014100104,18-014,Hinchinbrook Reef,Hinchinbrook Reef (18-014),out,1,6,1,3.915329812,4.032684241,2.47374772,0.268139723
977,682,-18.3553,146.3282,18015100104,18-015,Agnes Reef,Agnes Reef (18-015),Townsville/Whitsunday,1,6,1,0.164099628,0.358686035,0.082573025,0.245564718
978,538,-16.0341,145.8077,16013103104,16-013c,U/N Reef,U/N Reef (16-013c),Cairns/Cooktown,3,4,1,0.085428516,0.463384257,0.055605735,0.411155061
979,539,-16.0235,145.6997,16014101104,16-014a,U/N Reef,U/N Reef (16-014a),Cairns/Cooktown,2,4,0,0.151453223,0.607089055,0.05957859,0.257303577
980,539,-16.0329,145.7095,16014102104,16-014b,U/N Reef,U/N Reef (16-014b),Cairns/Cooktown,2,4,0,1.113621776,1.051770126,0.011668074,0.237745425
981,539,-16.0495,145.6469,16015100104,16-015,Mackay Reef,Mackay Reef (16-015),Cairns/Cooktown,2,4,0,6.188862934,7.220065367,4.438495543,0.224051868
982,542,-16.0551,145.7394,16016100104,16-016,U/N Reef,U/N Reef (16-016),Cairns/Cooktown,2,4,0,0.752639731,1.630075659,1.118984113,0.230384245
983,542,-16.0798,145.7208,16017100104,16-017,Sylvan Reef,Sylvan Reef (16-017),Cairns/Cooktown,2,4,0,1.290848934,2.20373229,1.691966371,0.218728912
984,542,-16.0767,145.7561,16018101104,16-018a,U/N Reef,U/N Reef (16-018a),Cairns/Cooktown,2,4,0,0.271231741,0.57318483,0.340057485,0.206402118
985,542,-16.0861,145.7471,16018102104,16-018b,U/N Reef,U/N Reef (16-018b),Cairns/Cooktown,2,4,0,0.112220938,0.233040903,0.039939404,0.23225842
986,544,-16.1041,145.8333,16019100104,16-019,St Crispin Reef,St Crispin Reef (16-019),Cairns/Cooktown,3,4,0,42.84319998,46.13804162,27.93380723,0.302842978
987,480,-14.7105,145.3789,14118100104,14-118,Eyrie Reef,Eyrie Reef (14-118),Cairns/Cooktown,2,3,1,14.99762767,29.93439177,25.23037375,0.394821506
988,477,-14.7161,145.1659,14119101104,14-119a,Turtle Reef (North),Turtle Reef (North) (14-119a),Cairns/Cooktown,1,3,1,0.143977157,0.785977005,0.274198703,0.273867268
989,477,-14.7215,145.161,14119102104,14-119b,Turtle Reef (South),Turtle Reef (South) (14-119b),Cairns/Cooktown,1,3,1,0.043982574,0.326079527,0.003124388,0.267198926
990,477,-14.7345,145.187,14120101104,14-120a,Turtle Group Reef (No 1),Turtle Group Reef (No 1) (14-120a),Cairns/Cooktown,1,3,1,0.422699749,1.838214902,1.187500254,0.27281401
991,505,-15.2883,145.5735,15033100104,15-033,Lark Reef,Lark Reef (15-033),Cairns/Cooktown,2,3,1,68.47020003,80.77019842,16.94214158,0.243651199
992,506,-15.313,145.7636,15034100104,15-034,U/N Reef,U/N Reef (15-034),Cairns/Cooktown,3,3,1,4.085137917,8.791142243,5.542230251,0.298614969
993,508,-15.3189,145.6392,15035100104,15-035,U/N Reef,U/N Reef (15-035),Cairns/Cooktown,2,3,1,0.261059777,0.808814542,0.547858125,0.226718546
994,508,-15.3309,145.6473,15036100104,15-036,U/N Reef,U/N Reef (15-036),Cairns/Cooktown,2,3,1,0.818837671,2.213648859,1.604941635,0.219546128
995,506,-15.3351,145.7523,15037100104,15-037,U/N Reef,U/N Reef (15-037),Cairns/Cooktown,3,3,1,0.467222264,1.637329452,1.207633107,0.289405366
996,506,-15.3638,145.7829,15038100104,15-038,Ribbon No 5 Reef,Ribbon No 5 Reef (15-038),Cairns/Cooktown,3,3,0,10.27592905,17.33754705,11.06247047,0.297384741
997,395,-13.9149,143.8416,13107100104,13-107,Pelican Island Reef,Pelican Island Reef (13-107),Far Northern,2,2,0,4.17761622,10.27798997,8.012617928,0.284136644
998,403,-13.9022,143.9533,13108100104,13-108,Hedge Reef,Hedge Reef (13-108),Far Northern,2,2,1,152.8484848,174.3458293,104.7476884,0.392490143
999,435,-14.2391,144.7397,14051100104,14-051,South Warden Reef,South Warden Reef (14-051),Far Northern,2,3,1,143.5552536,120.0694644,52.25973506,0.329509438
1000,437,-14.2976,144.6877,14052100104,14-052,Unison Reef,Unison Reef (14-052),Far Northern,1,3,1,1.186179841,4.18112301,3.111565896,0.314944711
1001,443,-14.3097,144.7898,14053100104,14-053,U/N Reef,U/N Reef (14-053),Far Northern,2,3,1,12.29805297,22.72367611,16.91396859,0.308999584
1002,444,-14.3214,144.8592,14054100104,14-054,Stapleton Reef,Stapleton Reef (14-054),Far Northern,2,3,1,5.342205479,14.29838769,10.44606094,0.303915812
1003,477,-14.7347,145.1991,14120102104,14-120b,Turtle Group Reef (No 2),Turtle Group Reef (No 2) (14-120b),Cairns/Cooktown,1,3,1,0.790821955,2.7872136260000002,1.75491133,0.271966778
1004,477,-14.7298,145.1794,14120103104,14-120c,Turtle Group Reef (No 3),Turtle Group Reef (No 3) (14-120c),Cairns/Cooktown,1,3,1,0.199884255,1.080251834,0.618584216,0.266551915
1005,477,-14.7213,145.1981,14120104104,14-120d,Turtle Group Reef (No 4),Turtle Group Reef (No 4) (14-120d),Cairns/Cooktown,1,3,1,0.594478703,2.456771654,1.668013069,0.273496449
1006,477,-14.7048,145.2042,14120105104,14-120e,Turtle Group Reef (No 5),Turtle Group Reef (No 5) (14-120e),Cairns/Cooktown,1,3,1,0.317852553,1.180482284,0.700766396,0.266027261
1007,477,-14.7137,145.1932,14120106104,14-120f,Turtle Group Reef (No 6),Turtle Group Reef (No 6) (14-120f),Cairns/Cooktown,1,3,1,0.167226593,0.84486834,0.537215765,0.265812802
1008,477,-14.7282,145.1895,14120107104,14-120g,Turtle Group Reef (No 7),Turtle Group Reef (No 7) (14-120g),Cairns/Cooktown,1,3,1,0.212425764,1.116719306,0.633215536,0.273867268
1009,507,-15.359,145.5815,15039100104,15-039,Williamson Reefs,Williamson Reefs (15-039),Cairns/Cooktown,2,3,1,33.22848257,48.96088054,13.70775154,0.23394208
1010,506,-15.3885,145.7662,15040100104,15-040,U/N Reef,U/N Reef (15-040),Cairns/Cooktown,3,3,1,0.550881492,1.918307673,1.026725903,0.29775907
1011,512,-15.3999,145.7661,15041100104,15-041,U/N Reef,U/N Reef (15-041),Cairns/Cooktown,3,3,1,0.842298726,3.265518309,2.313651078,0.290000391
1012,512,-15.4101,145.7719,15042100104,15-042,U/N Reef,U/N Reef (15-042),Cairns/Cooktown,3,3,1,0.587763698,1.187238744,0.651848512,0.288636722
1013,511,-15.4287,145.5083,15043100104,15-043,U/N Reef,U/N Reef (15-043),Cairns/Cooktown,2,3,0,31.95421549,44.72720722,19.87904763,0.256191872
1014,508,-15.4284,145.6134,15044100104,15-044,U/N Reef,U/N Reef (15-044),Cairns/Cooktown,2,3,0,2.72187656,4.236724459,2.643179732,0.216561901
1015,410,-13.9646,143.8157,13109100104,13-109,U/N Reef,U/N Reef (13-109),Far Northern,2,2,0,0.11134267,0.413758654,0.022141965,0.237745435
1016,394,-13.9263,143.6148,13110100104,13-110,U/N Reef,U/N Reef (13-110),Far Northern,1,2,0,2.637554986,8.325147047,4.441150014,0.273867268
1017,417,-13.9438,143.7544,13111100104,13-111,Burkitt Reef,Burkitt Reef (13-111),Far Northern,1,2,0,1.159498352,3.320801369,2.126885457,0.272458128
1018,394,-13.949,143.6477,13112100104,13-112,U/N Reef,U/N Reef (13-112),Far Northern,1,2,0,2.486528509,3.821294871,0.049810956,0.267194684
1019,402,-13.9606,143.8415,13113100104,13-113,Iris Reef,Iris Reef (13-113),Far Northern,2,2,0,2.798474637,8.214668542,6.4559142,0.252825508
1020,417,-13.9758,143.6824,13114100104,13-114,Obree Reef,Obree Reef (13-114),Far Northern,1,2,0,0.301346221,0.148752106,0.081537812,0.273867268
1021,442,-14.3191,144.7414,14055100104,14-055,Munro Reef,Munro Reef (14-055),Far Northern,2,3,1,18.79020724,37.57781117,24.89837334,0.381687756
1022,449,-14.3281,144.9556,14056100104,14-056,U/N Reef,U/N Reef (14-056),Far Northern,2,3,0,12.18297586,18.25027796,11.89788813,0.254952886
1023,442,-14.3265,144.7182,14057101104,14-057a,Davy Patches (No 1),Davy Patches (No 1) (14-057a),Far Northern,1,3,1,0.141443527,0.389868148,0.003820541,0.267193033
1024,442,-14.3361,144.7079,14057102104,14-057b,Davy Patches (No 2),Davy Patches (No 2) (14-057b),Far Northern,1,3,1,0.168214104,0.70994642,0.00749838,0.267194617
1025,442,-14.3411,144.72,14057103104,14-057c,Davy Patches (No 3),Davy Patches (No 3) (14-057c),Far Northern,1,3,1,0.142539904,0.849197224,0.009172201,0.267194582
1026,437,-14.3349,144.5955,14058100104,14-058,U/N Reef,U/N Reef (14-058),Far Northern,1,3,1,0.06534801,0.313553763,0.00299051,0.267191758
1027,437,-14.3232,144.5867,14059100104,14-059,U/N Reef,U/N Reef (14-059),Far Northern,1,3,1,3.824304307,6.814734617,6.023333972,0.273867268
1028,437,-14.343,144.6504,14060100104,14-060,Barrow Reef,Barrow Reef (14-060),Far Northern,1,3,0,0.965779157,1.610821774,1.189231667,0.273126985
1029,477,-14.7177,145.1847,14120108104,14-120h,Turtle Group Reef (No 8),Turtle Group Reef (No 8) (14-120h),Cairns/Cooktown,1,3,1,0.118530581,0.71600279,0.42742597,0.27344092
1030,477,-14.7434,145.2084,14120109104,14-120j,Turtle Group Reef (No 9),Turtle Group Reef (No 9) (14-120j),Cairns/Cooktown,1,3,1,0.121796725,0.007373395,4.4e-5,0.267183425
1031,479,-14.718,145.2762,14121100104,14-121,Crompton Shoals,Crompton Shoals (14-121),Cairns/Cooktown,1,3,0,0.434118526,1.425379255,0.016425164,0.267194688
1032,477,-14.7315,145.1009,14122101104,14-122a,Pethebridge Islets Reef (East),Pethebridge Islets Reef (East) (14-122a),Cairns/Cooktown,1,3,0,0.154499842,0.807465774,0.546830432,0.273291909
1033,477,-14.7362,145.0825,14122102104,14-122b,Pethebridge Islets Reef (West),Pethebridge Islets Reef (West) (14-122b),Cairns/Cooktown,1,3,0,0.43931598,1.215717136,0.836860558,0.271304353
1034,479,-14.7632,145.3557,14123100104,14-123,Martin Reef,Martin Reef (14-123),Cairns/Cooktown,2,3,0,10.9088983,25.10680569,18.21941052,0.243996266
1035,508,-15.4302,145.6585,15045100104,15-045,U/N Reef,U/N Reef (15-045),Cairns/Cooktown,2,3,0,0.411777077,1.68102465,1.2120816700000001,0.218668051
1036,512,-15.4349,145.8009,15046100104,15-046,Ribbon No 4 Reef,Ribbon No 4 Reef (15-046),Cairns/Cooktown,3,3,0,10.04080051,20.85589205,14.27030789,0.35297557
1037,516,-15.4616,145.677,15047100104,15-047,U/N Reef,U/N Reef (15-047),Cairns/Cooktown,2,3,0,4.454963034,12.82266354,6.018697659,0.21948297
1038,516,-15.4841,145.6549,15048100104,15-048,U/N Reef,U/N Reef (15-048),Cairns/Cooktown,2,3,0,1.654356324,3.38826112,2.241599089,0.22357424
1039,513,-15.4857,145.5027,15049100104,15-049,U/N Reef,U/N Reef (15-049),Cairns/Cooktown,2,3,0,2.353349539,7.718478948,5.238338875,0.303332206
1040,512,-15.4883,145.8055,15050100104,15-050,Ribbon No 3 Reef,Ribbon No 3 Reef (15-050),Cairns/Cooktown,3,3,0,11.99874929,18.24209194,12.69286205,0.301212346
1041,372,-13.5421,144.0897,13116100104,13-116,U/N Reef,U/N Reef (13-116),Far Northern,3,2,0,27.27440348,30.65761071,12.34393795,0.289280092
1042,372,-13.5917,144.0992,13117101104,13-117a,U/N Reef,U/N Reef (13-117a),Far Northern,3,2,0,1.080559853,3.374393983,1.454748989,0.280534466
1043,372,-13.6005,144.0957,13117102104,13-117b,U/N Reef,U/N Reef (13-117b),Far Northern,3,2,0,2.608821356,7.287288877,2.993956824,0.293270681
1044,375,-13.6259,144.1037,13118101104,13-118a,Creech Reef (North),Creech Reef (North) (13-118a),Far Northern,3,2,0,5.687968343,12.71023017,10.12705626,0.323055806
1045,375,-13.6457,144.1073,13118102104,13-118b,Creech Reef (South),Creech Reef (South) (13-118b),Far Northern,3,2,0,0.397952207,1.766901171,1.319628931,0.290275434
1046,446,-14.36,144.757,14061100104,14-061,Switzer Reef,Switzer Reef (14-061),Far Northern,2,3,1,15.85288973,36.27984497,36.37004604,0.35128994
1047,449,-14.3752,144.9613,14062100104,14-062,U/N Reef,U/N Reef (14-062),Far Northern,2,3,0,9.434650752,17.0380166,9.523523173,0.275994414
1048,449,-14.4141,144.951,14063100104,14-063,Combe Reef,Combe Reef (14-063),Far Northern,2,3,1,40.83596405,65.59300119,51.75208953,0.370745216
1049,477,-14.7802,145.0868,14124100104,14-124,U/N Reef,U/N Reef (14-124),Cairns/Cooktown,1,3,1,6.413459396,12.29097375,0.185405501,0.267194682
1050,481,-14.7867,145.3156,14125100104,14-125,Maxwell Reef,Maxwell Reef (14-125),Cairns/Cooktown,1,3,0,0.30190177,1.540572388,0.200514227,0.263837962
1051,479,-14.7867,145.3444,14126100104,14-126,Linnet Reef,Linnet Reef (14-126),Cairns/Cooktown,2,3,0,3.8317361660000002,10.95361467,8.713631837,0.243068231
1052,477,-14.7881,145.1401,14127101104,14-127a,U/N Reef,U/N Reef (14-127a),Cairns/Cooktown,1,3,1,0.105685874,0.460368875,0.00460584,0.267196883
1053,477,-14.7983,145.1359,14127102104,14-127b,U/N Reef,U/N Reef (14-127b),Cairns/Cooktown,1,3,1,0.136653581,0.565445315,0.005804819,0.26719367
1054,481,-14.8171,145.2834,14128100104,14-128,Sim Reef,Sim Reef (14-128),Cairns/Cooktown,1,3,0,0.090639344,0.533826654,0.005440754,0.267195093
1055,477,-14.8162,145.1816,14129101104,14-129a,U/N Reef,U/N Reef (14-129a),Cairns/Cooktown,1,3,1,0.106678102,0.463806697,0.00464463,0.267196201
1056,477,-14.8225,145.1894,14129102104,14-129b,U/N Reef,U/N Reef (14-129b),Cairns/Cooktown,1,3,1,0.105329136,0.04779208,0.022730734,0.273867268
1057,509,-15.5048,145.3282,15051100104,15-051,Dawson Reef,Dawson Reef (15-051),Cairns/Cooktown,1,3,0,0.640344924,2.423565176,1.394268922,0.264865099
1058,513,-15.5348,145.3526,15052100104,15-052,Cowlishaw Reef,Cowlishaw Reef (15-052),Cairns/Cooktown,1,3,0,1.071490911,3.527501168,1.952455499,0.268260324
1059,513,-15.5461,145.3026,15053100104,15-053,Draper Patch,Draper Patch (15-053),Cairns/Cooktown,1,3,0,0.387301065,0.22110585,0.127354208,0.273867268
1060,520,-15.6016,145.3295,15054100104,15-054,Rocky Island Reef,Rocky Island Reef (15-054),Cairns/Cooktown,1,3,0,0.325419236,1.55109945,1.139744845,0.273867268
1061,526,-15.6127,145.3191,15055100104,15-055,U/N Reef,U/N Reef (15-055),Cairns/Cooktown,1,3,0,1.200898557,4.355821497,3.432424567,0.273836842
1062,520,-15.6247,145.4483,15056100104,15-056,Malcolm Patch,Malcolm Patch (15-056),Cairns/Cooktown,2,3,0,0.363051726,1.063194628,0.060906426,0.237745433
1063,520,-15.6405,145.4296,15057100104,15-057,Bee Reef,Bee Reef (15-057),Cairns/Cooktown,2,3,0,1.270893091,3.715537706,2.948311217,0.231999846
1064,526,-15.6444,145.3187,15058100104,15-058,U/N Reef,U/N Reef (15-058),Cairns/Cooktown,1,3,0,2.210100373,6.953922456,6.163772647,0.273867268
1065,526,-15.7054,145.3535,15059101104,15-059a,U/N Reef,U/N Reef (15-059a),Cairns/Cooktown,1,3,0,6.339259782,17.2027027,17.01072612,0.273867268
1066,378,-13.6763,144.1661,13119100104,13-119,U/N Reef,U/N Reef (13-119),Far Northern,3,2,0,18.23750839,25.7723726,17.59011517,0.342976344
1067,383,-13.7368,144.2373,13120100104,13-120,Sand Bank No 5 Reef,Sand Bank No 5 Reef (13-120),Far Northern,3,2,0,17.98807202,24.79622218,13.26384362,0.309926991
1068,383,-13.7802,144.267,13121100104,13-121,U/N Reef,U/N Reef (13-121),Far Northern,3,2,0,4.336182346,12.33858829,7.702931349,0.321989469
1069,454,-14.4257,144.8896,14064100104,14-064,Ingram-Beanley Reef,Ingram-Beanley Reef (14-064),Far Northern,2,3,0,6.730977798,17.67029874,16.91055749,0.244547332
1070,446,-14.4328,144.8115,14065100104,14-065,Bewick Reef,Bewick Reef (14-065),Far Northern,1,3,0,0.785034097,2.8605278,2.253847926,0.268118718
